SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,crypto_id
119,Ethereum,ETH,04-12-15 23:59,0.859574974,0.802372992,0.812081993,0.840040982,241278,63189182.3,2
120,Ethereum,ETH,05-12-15 23:59,0.872820973,0.824443996,0.841194987,0.862438023,232743,64895497.46,2
121,Ethereum,ETH,06-12-15 23:59,0.882435977,0.833114982,0.866416991,0.835500002,443608,62889050.42,2
122,Ethereum,ETH,07-12-15 23:59,0.850790977,0.787649989,0.83632201,0.811263978,520409,61084950.77,2
123,Ethereum,ETH,08-12-15 23:59,0.823644996,0.78232801,0.806024015,0.822117984,445903,61922409.11,2
124,Ethereum,ETH,09-12-15 23:59,0.82445401,0.770488024,0.82445401,0.792167008,624221,59687098.4,2
125,Ethereum,ETH,10-12-15 23:59,0.861590028,0.78729099,0.795589983,0.840395987,369589,63342630.27,2
126,Ethereum,ETH,11-12-15 23:59,0.929762006,0.819788992,0.839995027,0.929762006,801072,70101842.43,2
127,Ethereum,ETH,12-12-15 23:59,1.045369983,0.928546011,0.931195974,0.976972997,1376280,73686283.92,2
128,Ethereum,ETH,13-12-15 23:59,0.989394009,0.937438011,0.971538007,0.952884018,273614,71894531.31,2
129,Ethereum,ETH,14-12-15 23:59,1.013100028,0.950178027,0.956619978,0.993022025,563436,74947759.99,2
130,Ethereum,ETH,15-12-15 23:59,1.028839946,0.982240021,0.990589023,1.014150023,578618,76568082.11,2
131,Ethereum,ETH,16-12-15 23:59,1.018030047,0.974927008,1.01710999,0.991182029,320767,74858728.65,2
132,Ethereum,ETH,17-12-15 23:59,0.997610986,0.911807001,0.993043005,0.940701008,640765,71069937.5,2
133,Ethereum,ETH,18-12-15 23:59,0.939493001,0.908080995,0.938327014,0.920126975,300787,69538662.89,2
134,Ethereum,ETH,19-12-15 23:59,0.925873995,0.888916016,0.921523988,0.908071995,343535,68650438.89,2
135,Ethereum,ETH,20-12-15 23:59,0.943184972,0.899441004,0.90824002,0.903885007,472164,68356312.62,2
136,Ethereum,ETH,21-12-15 23:59,0.917389989,0.891182005,0.906064987,0.900771022,549113,68143245.53,2
137,Ethereum,ETH,22-12-15 23:59,0.90952599,0.862058997,0.89497298,0.864202023,454249,65398931.85,2
138,Ethereum,ETH,23-12-15 23:59,0.882939994,0.856064975,0.861782014,0.85807699,334993,64957356.05,2
139,Ethereum,ETH,24-12-15 23:59,0.882817984,0.847599983,0.859432995,0.863261998,354646,65371538.35,2
140,Ethereum,ETH,25-12-15 23:59,0.882556021,0.861993015,0.861993015,0.870362997,187114,65931377.21,2
141,Ethereum,ETH,26-12-15 23:59,0.89745301,0.838313997,0.870765984,0.854602993,425282,64758910.12,2
142,Ethereum,ETH,27-12-15 23:59,0.861537993,0.841150999,0.853165984,0.856365025,164565,64913918.97,2
143,Ethereum,ETH,28-12-15 23:59,0.872394025,0.832931995,0.856356025,0.845004976,235134,64074279.06,2
144,Ethereum,ETH,29-12-15 23:59,0.873054028,0.833231986,0.843834996,0.873054028,215742,66222901.17,2
145,Ethereum,ETH,30-12-15 23:59,0.941098988,0.866647005,0.874257982,0.911957979,604078,69196765.3,2
146,Ethereum,ETH,31-12-15 23:59,0.975413978,0.910277009,0.912097991,0.933542013,663994,70858022.75,2
147,Ethereum,ETH,01-01-16 23:59,0.954822004,0.931442022,0.933712006,0.948023975,206062,71980386.46,2
148,Ethereum,ETH,02-01-16 23:59,0.969636977,0.936559975,0.947400987,0.937124014,255504,71176658.05,2
149,Ethereum,ETH,03-01-16 23:59,0.991361976,0.934312999,0.938430011,0.971904993,407632,73843291.67,2
150,Ethereum,ETH,04-01-16 23:59,0.976437986,0.929835021,0.972045004,0.954479992,346245,72543706.62,2
151,Ethereum,ETH,05-01-16 23:59,0.970597029,0.946542978,0.953146994,0.950176001,219833,72240974.34,2
152,Ethereum,ETH,06-01-16 23:59,0.960659027,0.935707986,0.950028002,0.950860023,308791,72317149.06,2
153,Ethereum,ETH,07-01-16 23:59,0.974623024,0.935829997,0.95580101,0.942004979,647462,71667152.12,2
154,Ethereum,ETH,08-01-16 23:59,0.991824985,0.939715028,0.942752004,0.986788988,545600,75099809.23,2
155,Ethereum,ETH,09-01-16 23:59,0.992344975,0.97359997,0.985500991,0.986832976,226281,75128312.24,2
156,Ethereum,ETH,10-01-16 23:59,1.001029968,0.975099027,0.98555702,0.999230981,390888,76097646.37,2
157,Ethereum,ETH,11-01-16 23:59,1.069910049,0.99921602,0.99921602,1.06159997,1011920,80874514.48,2
158,Ethereum,ETH,12-01-16 23:59,1.28283,1.050089955,1.066100001,1.141000032,2898760,86951445.92,2
159,Ethereum,ETH,13-01-16 23:59,1.152179956,1.077029943,1.135470033,1.125200033,1005910,85775571.84,2
160,Ethereum,ETH,14-01-16 23:59,1.189589977,1.103189945,1.122099996,1.189589977,751961,90714398.68,2
161,Ethereum,ETH,15-01-16 23:59,1.319380045,1.142930031,1.184440017,1.208009958,3910550,92149709.35,2
162,Ethereum,ETH,16-01-16 23:59,1.308159947,1.168009996,1.220460057,1.220289946,2462630,93117298.09,2
163,Ethereum,ETH,17-01-16 23:59,1.328830004,1.20776999,1.221469998,1.327469945,1171150,101329330.1,2
164,Ethereum,ETH,18-01-16 23:59,1.542899966,1.322219968,1.332309961,1.426339984,4278930,108912541.7,2
165,Ethereum,ETH,19-01-16 23:59,1.46468997,1.305009961,1.422610044,1.371389985,2446740,104750745.9,2
166,Ethereum,ETH,20-01-16 23:59,1.619240046,1.353710055,1.363180041,1.531820059,2933220,117043471.8,2
167,Ethereum,ETH,21-01-16 23:59,1.585489988,1.486690044,1.532699943,1.553570032,1614960,118743869,2
168,Ethereum,ETH,22-01-16 23:59,1.581459999,1.465880036,1.547029972,1.501270056,1567240,114784064.9,2
169,Ethereum,ETH,23-01-16 23:59,2.030119896,1.49605,1.504119992,1.972669959,7370980,150874911.8,2
170,Ethereum,ETH,24-01-16 23:59,2.298419952,1.900539994,1.900539994,2.141200066,9669770,163819883.5,2
171,Ethereum,ETH,25-01-16 23:59,2.662580013,2.056139946,2.14763999,2.499269962,10739300,191276219.8,2
172,Ethereum,ETH,26-01-16 23:59,2.836990118,1.99477005,2.532740116,2.276370049,13939200,174275655.9,2
173,Ethereum,ETH,27-01-16 23:59,2.594939947,2.188649893,2.2474401,2.388550043,6961080,182923579.8,2
174,Ethereum,ETH,28-01-16 23:59,2.684669971,2.342030048,2.406450033,2.526489973,4903850,193551355.7,2
175,Ethereum,ETH,29-01-16 23:59,2.606770039,2.303900003,2.542979956,2.49496007,6662340,191198054.8,2
176,Ethereum,ETH,30-01-16 23:59,2.611809969,2.398920059,2.507719994,2.445060015,3725080,187435391.2,2
177,Ethereum,ETH,31-01-16 23:59,2.530970097,2.186350107,2.443150043,2.306040049,5847500,176834423.9,2
178,Ethereum,ETH,01-02-16 23:59,2.319689989,2.116309881,2.319689989,2.211689949,3994100,169654870.5,2
179,Ethereum,ETH,02-02-16 23:59,2.448980093,2.157200098,2.215189934,2.439640045,3451270,187200921.7,2
180,Ethereum,ETH,03-02-16 23:59,2.540169954,2.341619968,2.431930065,2.5286901,3987750,194099729.6,2
181,Ethereum,ETH,04-02-16 23:59,2.629539967,2.436460018,2.529030085,2.578039885,3552320,197953036.7,2
182,Ethereum,ETH,05-02-16 23:59,2.606179953,2.470920086,2.570349932,2.538990021,2636700,195018591.8,2
183,Ethereum,ETH,06-02-16 23:59,2.561150074,2.472009897,2.533819914,2.534460068,1921240,194733892.1,2
184,Ethereum,ETH,07-02-16 23:59,3.058190107,2.536380053,2.536410093,2.964339972,7007060,227838892.3,2
185,Ethereum,ETH,08-02-16 23:59,3.274280071,2.875370026,2.97300005,3.17979002,9725690,244479014.3,2
186,Ethereum,ETH,09-02-16 23:59,4.044640064,3.168750048,3.174989939,4.044640064,17954000,311075408.1,2
187,Ethereum,ETH,10-02-16 23:59,4.861440182,3.78309989,4.000549793,4.436260223,28640400,341305129.3,2
188,Ethereum,ETH,11-02-16 23:59,6.292230129,4.338300228,4.496819973,6.013100147,26408200,462770854.8,2
189,Ethereum,ETH,12-02-16 23:59,6.582749844,5.070759773,5.946149826,5.546979904,23360800,427037697.2,2
190,Ethereum,ETH,13-02-16 23:59,5.719540119,4.190000057,5.685050011,5.385320187,24218800,414729231.3,2
191,Ethereum,ETH,14-02-16 23:59,5.465060234,4.445710182,5.404329777,5.239729881,11226500,403647764.3,2
192,Ethereum,ETH,15-02-16 23:59,5.88699007,5.018559933,5.330530167,5.288350105,13934200,407524960.3,2
193,Ethereum,ETH,16-02-16 23:59,5.474860191,4.033840179,5.328320026,4.315289974,15889100,332648533.4,2
194,Ethereum,ETH,17-02-16 23:59,4.767069817,3.497370005,4.289169788,3.757240057,15451000,289721943,2
195,Ethereum,ETH,18-02-16 23:59,4.770569801,3.420880079,3.774699926,4.399129868,17054000,339328346.5,2
196,Ethereum,ETH,19-02-16 23:59,4.793220043,4.274690151,4.384789944,4.737889767,7666320,365577845.3,2
197,Ethereum,ETH,20-02-16 23:59,4.754059792,4.12706995,4.682199955,4.341330051,8631090,335088727.4,2
198,Ethereum,ETH,21-02-16 23:59,4.711510181,4.227610111,4.360549927,4.653619766,6413550,359310563.1,2
199,Ethereum,ETH,22-02-16 23:59,5.645709991,4.635250092,4.664949894,5.616499901,15056200,433798973.6,2
200,Ethereum,ETH,23-02-16 23:59,5.947639942,5.387819767,5.684929848,5.586209774,13380600,431598156.7,2
201,Ethereum,ETH,24-02-16 23:59,6.236470222,5.509250164,5.604050159,6.236470222,11426500,481995066.5,2
202,Ethereum,ETH,25-02-16 23:59,6.647409916,5.551239967,6.186709881,6.104800224,21471800,471975063.7,2
203,Ethereum,ETH,26-02-16 23:59,6.268750191,5.739049911,6.037829876,5.92166996,9526860,457966534.8,2
204,Ethereum,ETH,27-02-16 23:59,6.526919842,5.920519829,5.963079929,6.425859928,8903210,497119697.8,2
205,Ethereum,ETH,28-02-16 23:59,6.619339943,6.238369942,6.405509949,6.468349934,9851660,500569665.2,2
206,Ethereum,ETH,29-02-16 23:59,6.614510059,6.054289818,6.455649853,6.33698988,7648020,490556569.9,2
207,Ethereum,ETH,01-03-16 23:59,7.908639908,6.308849812,6.319310188,7.653689861,23098100,592677992.7,2
208,Ethereum,ETH,02-03-16 23:59,8.75345993,7.37130022,7.633029938,8.465390205,29130200,655748795.7,2
209,Ethereum,ETH,03-03-16 23:59,10.09739971,8.332030296,8.442290306,9.294150352,40314900,720179291,2
210,Ethereum,ETH,04-03-16 23:59,10.40600014,8.479419708,9.240559578,10.40600014,35520100,806593727.4,2
211,Ethereum,ETH,05-03-16 23:59,12.27400017,9.972900391,10.37030029,11.00370026,56439600,853205226.2,2
212,Ethereum,ETH,06-03-16 23:59,11.83600044,9.993610382,11.20400047,11.38290024,39112000,882886756.1,2
213,Ethereum,ETH,07-03-16 23:59,11.65190029,9.309490204,11.42879963,9.552630424,34085100,741166643.2,2
214,Ethereum,ETH,08-03-16 23:59,10.16639996,8.815770149,9.582139969,9.84720993,25524300,764269545.2,2
215,Ethereum,ETH,09-03-16 23:59,12.0546999,9.67098999,9.792420387,11.89799976,27540500,923733301.1,2
216,Ethereum,ETH,10-03-16 23:59,12.23929977,10.99110031,11.88150024,11.30500031,26851500,877988473.3,2
217,Ethereum,ETH,11-03-16 23:59,11.59990025,10.39369965,11.22159958,11.08279991,21002700,861012042.6,2
218,Ethereum,ETH,12-03-16 23:59,13.5333004,11.08769989,11.13070011,13.5333004,48957300,1051728778,2
219,Ethereum,ETH,13-03-16 23:59,15.25710011,13.4673996,13.51019955,14.47500038,43915100,1125287882,2
220,Ethereum,ETH,14-03-16 23:59,15.01299953,11.58209991,14.51220036,12.45259953,58385100,968384041.3,2
221,Ethereum,ETH,15-03-16 23:59,13.19779968,12.04679966,13.0017004,13.01000023,28404500,1012119266,2
222,Ethereum,ETH,16-03-16 23:59,13.73069954,12.49540043,13.02159977,12.52089977,24335500,974447124.7,2
223,Ethereum,ETH,17-03-16 23:59,12.64350033,10.44260025,12.55869961,11.08150005,41650600,865792702.5,2
224,Ethereum,ETH,18-03-16 23:59,11.17879963,8.52451992,11.10910034,10.99810028,53956800,859618881.2,2
225,Ethereum,ETH,19-03-16 23:59,11.20370007,9.776630402,11.20370007,10.53069973,26735700,823422649.6,2
226,Ethereum,ETH,20-03-16 23:59,10.90380001,9.570400238,10.5163002,10.31980038,17651100,807256577,2
227,Ethereum,ETH,21-03-16 23:59,12.01490021,10.16160011,10.30370045,11.86410046,28572600,928428770,2
228,Ethereum,ETH,22-03-16 23:59,12.02519989,11.17700005,11.87919998,11.2748003,19730300,883434496.8,2
229,Ethereum,ETH,23-03-16 23:59,12.43260002,11.23709965,11.32789993,12.41670036,19353200,973296474.8,2
230,Ethereum,ETH,24-03-16 23:59,12.50160027,10.80350018,12.44219971,11.23499966,26081800,881027910.3,2
231,Ethereum,ETH,25-03-16 23:59,11.37290001,10.52719975,11.26029968,10.7432003,13782000,842804288.8,2
232,Ethereum,ETH,26-03-16 23:59,11.18080044,10.58920002,10.76790047,10.97399998,9425480,861261382.6,2
233,Ethereum,ETH,27-03-16 23:59,11.05420017,10.11209965,10.9861002,10.41919994,16744800,818048966.6,2
234,Ethereum,ETH,28-03-16 23:59,11.86130047,10.40750027,10.4314003,11.66559982,23188300,916272915.5,2
235,Ethereum,ETH,29-03-16 23:59,11.91359997,11.34980011,11.75269985,11.65639973,17684200,915917612.4,2
236,Ethereum,ETH,30-03-16 23:59,12.17850018,11.46920013,11.60529995,11.95289993,19351200,939593767.1,2
237,Ethereum,ETH,31-03-16 23:59,12.01189995,11.31569958,11.9197998,11.4034996,14966700,896764774.2,2
238,Ethereum,ETH,01-04-16 23:59,11.85039997,11.40060043,11.40060043,11.66359997,11373100,917590806.5,2
239,Ethereum,ETH,02-04-16 23:59,11.68879986,11.3987999,11.63059998,11.59889984,8682620,912861403.6,2
240,Ethereum,ETH,03-04-16 23:59,11.70639992,11.50870037,11.62829971,11.61830044,5580550,914757198.6,2
241,Ethereum,ETH,04-04-16 23:59,11.6157999,11.0163002,11.6157999,11.1573,9599070,878817014.8,2
242,Ethereum,ETH,05-04-16 23:59,11.21249962,10.13469982,11.21249962,10.43809986,20557300,822498173.2,2
