Date,Close/Last,Volume,Open,High,Low,Symbol,stock_id
07/15/2025,$182.00 ,33448250,$182.81 ,$184.22 ,$181.60 ,GOOGL,3
07/14/2025,$181.56 ,32536630,$181.01 ,$183.67 ,$179.68 ,GOOGL,3
07-11-25,$180.19 ,34282920,$176.79 ,$181.43 ,$176.48 ,GOOGL,3
07-10-25,$177.62 ,29252390,$175.63 ,$178.43 ,$174.38 ,GOOGL,3
07-09-25,$176.62 ,43025590,$175.25 ,$179.44 ,$172.77 ,GOOGL,3
07-08-25,$174.36 ,40442540,$177.85 ,$177.95 ,$172.81 ,GOOGL,3
07-07-25,$176.79 ,34175650,$179.06 ,$179.30 ,$175.68 ,GOOGL,3
07-03-25,$179.53 ,21689730,$178.50 ,$179.67 ,$177.05 ,GOOGL,3
07-02-25,$178.64 ,29128950,$175.54 ,$178.86 ,$175.07 ,GOOGL,3
07-01-25,$175.84 ,35904530,$175.74 ,$176.09 ,$173.53 ,GOOGL,3
06/30/2025,$176.23 ,63378860,$180.78 ,$181.23 ,$174.58 ,GOOGL,3
06/27/2025,$178.53 ,108140200,$173.54 ,$178.68 ,$171.73 ,GOOGL,3
06/26/2025,$173.54 ,31796690,$172.43 ,$173.69 ,$169.94 ,GOOGL,3
06/25/2025,$170.68 ,35478990,$167.63 ,$172.36 ,$167.55 ,GOOGL,3
06/24/2025,$166.77 ,40524310,$166.92 ,$168.22 ,$166.13 ,GOOGL,3
06/23/2025,$165.19 ,57670990,$166.27 ,$167.34 ,$162.00 ,GOOGL,3
06/20/2025,$166.64 ,75659920,$173.95 ,$174.34 ,$165.46 ,GOOGL,3
06/18/2025,$173.32 ,28707520,$176.01 ,$176.56 ,$173.20 ,GOOGL,3
06/17/2025,$175.95 ,24973040,$175.70 ,$177.36 ,$174.58 ,GOOGL,3
06/16/2025,$176.77 ,27389210,$174.73 ,$176.94 ,$174.65 ,GOOGL,3
06/13/2025,$174.67 ,27663110,$172.44 ,$177.13 ,$172.39 ,GOOGL,3
06-12-25,$175.70 ,20941870,$176.18 ,$176.72 ,$174.75 ,GOOGL,3
06-11-25,$177.35 ,31646760,$179.77 ,$180.37 ,$176.75 ,GOOGL,3
06-10-25,$178.60 ,61766120,$176.20 ,$181.11 ,$174.91 ,GOOGL,3
06-09-25,$176.09 ,28935910,$174.54 ,$176.47 ,$174.37 ,GOOGL,3
06-06-25,$173.68 ,35731830,$170.83 ,$174.50 ,$170.83 ,GOOGL,3
06-05-25,$168.21 ,36444560,$170.34 ,$170.93 ,$167.59 ,GOOGL,3
06-04-25,$168.05 ,26900840,$166.74 ,$168.22 ,$166.36 ,GOOGL,3
06-03-25,$166.18 ,45084900,$167.49 ,$168.48 ,$165.28 ,GOOGL,3
06-02-25,$169.03 ,38612270,$167.84 ,$169.87 ,$167.39 ,GOOGL,3
05/30/2025,$171.74 ,52639910,$171.35 ,$172.21 ,$167.44 ,GOOGL,3
05/29/2025,$171.86 ,29373800,$174.00 ,$174.42 ,$170.63 ,GOOGL,3
05/28/2025,$172.36 ,34784000,$173.16 ,$175.27 ,$171.91 ,GOOGL,3
05/27/2025,$172.90 ,37995670,$170.16 ,$173.17 ,$170.00 ,GOOGL,3
05/23/2025,$168.47 ,35211440,$169.06 ,$169.96 ,$167.89 ,GOOGL,3
05/22/2025,$170.87 ,74864420,$171.85 ,$176.77 ,$170.71 ,GOOGL,3
05/21/2025,$168.56 ,73415960,$163.69 ,$173.14 ,$163.56 ,GOOGL,3
05/20/2025,$163.98 ,46607660,$166.43 ,$168.50 ,$162.90 ,GOOGL,3
05/19/2025,$166.54 ,30426100,$164.51 ,$166.64 ,$164.22 ,GOOGL,3
05/16/2025,$166.19 ,42846930,$167.73 ,$169.35 ,$165.62 ,GOOGL,3
05/15/2025,$163.96 ,33146670,$165.84 ,$166.21 ,$162.37 ,GOOGL,3
05/14/2025,$165.37 ,48755870,$159.96 ,$167.00 ,$159.61 ,GOOGL,3
05/13/2025,$159.53 ,42382130,$158.79 ,$160.57 ,$156.16 ,GOOGL,3
05-12-25,$158.46 ,44138820,$157.49 ,$159.10 ,$156.25 ,GOOGL,3
05-09-25,$152.75 ,32435280,$154.17 ,$155.05 ,$152.20 ,GOOGL,3
05-08-25,$154.28 ,57498690,$155.00 ,$155.93 ,$152.90 ,GOOGL,3
05-07-25,$151.38 ,127747600,$164.08 ,$165.00 ,$147.84 ,GOOGL,3
05-06-25,$163.23 ,21277210,$162.17 ,$164.80 ,$161.19 ,GOOGL,3
05-05-25,$164.21 ,21341810,$163.00 ,$165.39 ,$162.72 ,GOOGL,3
05-02-25,$164.03 ,25715010,$163.41 ,$164.97 ,$161.87 ,GOOGL,3
05-01-25,$161.30 ,30203250,$160.45 ,$161.95 ,$158.91 ,GOOGL,3
04/30/2025,$158.80 ,34981060,$157.98 ,$159.27 ,$155.40 ,GOOGL,3
04/29/2025,$160.16 ,26808960,$160.33 ,$160.74 ,$157.52 ,GOOGL,3
04/28/2025,$160.61 ,29745780,$162.43 ,$163.15 ,$158.60 ,GOOGL,3
04/25/2025,$161.96 ,56034000,$165.07 ,$166.10 ,$161.04 ,GOOGL,3
04/24/2025,$159.28 ,45893950,$156.15 ,$159.59 ,$155.79 ,GOOGL,3
04/23/2025,$155.35 ,31128830,$155.61 ,$157.53 ,$153.81 ,GOOGL,3
04/22/2025,$151.47 ,26971770,$148.89 ,$152.19 ,$148.54 ,GOOGL,3
04/21/2025,$147.67 ,26049120,$148.88 ,$148.95 ,$146.10 ,GOOGL,3
04/17/2025,$151.16 ,33046580,$154.29 ,$154.68 ,$148.50 ,GOOGL,3
04/16/2025,$153.33 ,28187420,$153.10 ,$155.89 ,$151.51 ,GOOGL,3
04/15/2025,$156.31 ,27551530,$159.13 ,$159.65 ,$155.21 ,GOOGL,3
04/14/2025,$159.07 ,30332960,$160.00 ,$161.72 ,$157.56 ,GOOGL,3
04-11-25,$157.14 ,33636240,$152.90 ,$157.67 ,$152.82 ,GOOGL,3
04-10-25,$152.82 ,48021970,$156.54 ,$157.72 ,$149.93 ,GOOGL,3
04-09-25,$158.71 ,70406230,$144.42 ,$159.55 ,$143.91 ,GOOGL,3
04-08-25,$144.70 ,52200210,$151.22 ,$152.24 ,$143.03 ,GOOGL,3
04-07-25,$146.75 ,76794140,$141.55 ,$152.85 ,$140.53 ,GOOGL,3
04-04-25,$145.60 ,62259540,$148.01 ,$151.07 ,$145.38 ,GOOGL,3
04-03-25,$150.72 ,46883370,$151.11 ,$152.78 ,$150.39 ,GOOGL,3
04-02-25,$157.04 ,25041730,$155.15 ,$158.41 ,$154.70 ,GOOGL,3
04-01-25,$157.07 ,30672900,$153.62 ,$158.10 ,$153.62 ,GOOGL,3
03/31/2025,$154.64 ,54603460,$153.11 ,$155.54 ,$150.66 ,GOOGL,3
03/28/2025,$154.33 ,48669340,$160.49 ,$161.82 ,$153.63 ,GOOGL,3
03/27/2025,$162.24 ,24508270,$164.63 ,$165.42 ,$162.00 ,GOOGL,3
03/26/2025,$165.06 ,28939330,$169.00 ,$169.61 ,$164.84 ,GOOGL,3
03/25/2025,$170.56 ,24174370,$168.98 ,$170.63 ,$168.32 ,GOOGL,3
03/24/2025,$167.68 ,30879130,$167.07 ,$168.32 ,$165.14 ,GOOGL,3
03/21/2025,$163.99 ,36625760,$161.21 ,$164.24 ,$160.89 ,GOOGL,3
03/20/2025,$162.80 ,28138460,$161.57 ,$164.89 ,$160.96 ,GOOGL,3
03/19/2025,$163.89 ,34275580,$161.76 ,$165.87 ,$161.00 ,GOOGL,3
03/18/2025,$160.67 ,42074750,$163.68 ,$164.25 ,$156.72 ,GOOGL,3
03/17/2025,$164.29 ,31184340,$165.03 ,$166.30 ,$163.67 ,GOOGL,3
03/14/2025,$165.49 ,31995890,$163.27 ,$166.49 ,$162.45 ,GOOGL,3
03/13/2025,$162.76 ,31756210,$166.04 ,$166.13 ,$162.11 ,GOOGL,3
03-12-25,$167.11 ,28372400,$166.58 ,$167.64 ,$163.53 ,GOOGL,3
03-11-25,$164.04 ,39587410,$164.91 ,$166.75 ,$161.37 ,GOOGL,3
03-10-25,$165.87 ,43604030,$168.26 ,$168.46 ,$163.69 ,GOOGL,3
03-07-25,$173.86 ,27385810,$171.26 ,$174.97 ,$170.27 ,GOOGL,3
03-06-25,$172.35 ,28301950,$170.53 ,$174.81 ,$170.50 ,GOOGL,3
03-05-25,$173.02 ,30954920,$170.52 ,$173.78 ,$169.06 ,GOOGL,3
03-04-25,$170.92 ,45388000,$166.24 ,$173.29 ,$165.80 ,GOOGL,3
03-03-25,$167.01 ,40770450,$171.93 ,$173.37 ,$165.93 ,GOOGL,3
02/28/2025,$170.28 ,48130570,$168.68 ,$170.61 ,$166.77 ,GOOGL,3
02/27/2025,$168.50 ,39991020,$173.99 ,$174.56 ,$167.94 ,GOOGL,3
02/26/2025,$172.73 ,35431270,$175.07 ,$176.08 ,$171.58 ,GOOGL,3
02/25/2025,$175.42 ,41913410,$178.04 ,$178.74 ,$174.69 ,GOOGL,3
02/24/2025,$179.25 ,29854210,$181.99 ,$183.12 ,$178.89 ,GOOGL,3
02/21/2025,$179.66 ,35199240,$185.15 ,$185.34 ,$179.08 ,GOOGL,3
02/20/2025,$184.56 ,20441460,$184.80 ,$185.31 ,$182.72 ,GOOGL,3
02/19/2025,$185.27 ,19549400,$184.07 ,$185.46 ,$183.59 ,GOOGL,3
02/18/2025,$183.77 ,29916680,$185.60 ,$185.96 ,$181.74 ,GOOGL,3
02/14/2025,$185.23 ,20448440,$185.06 ,$186.40 ,$184.32 ,GOOGL,3
02/13/2025,$186.14 ,21402520,$184.32 ,$186.28 ,$183.14 ,GOOGL,3
02-12-25,$183.61 ,22072560,$183.22 ,$185.11 ,$181.83 ,GOOGL,3
02-11-25,$185.32 ,21239520,$185.03 ,$186.94 ,$184.28 ,GOOGL,3
02-10-25,$186.47 ,23105650,$187.35 ,$188.20 ,$185.86 ,GOOGL,3
02-07-25,$185.34 ,49314960,$191.05 ,$191.18 ,$183.24 ,GOOGL,3
02-06-25,$191.60 ,29297440,$189.50 ,$192.10 ,$188.72 ,GOOGL,3
02-05-25,$191.33 ,70461770,$191.07 ,$192.75 ,$188.03 ,GOOGL,3
02-04-25,$206.38 ,43856430,$203.39 ,$207.05 ,$202.81 ,GOOGL,3
02-03-25,$201.23 ,27838350,$200.69 ,$203.75 ,$200.10 ,GOOGL,3
01/31/2025,$204.02 ,32041950,$202.00 ,$205.48 ,$201.80 ,GOOGL,3
01/30/2025,$200.87 ,24354680,$198.00 ,$201.40 ,$197.67 ,GOOGL,3
01/29/2025,$195.41 ,18218260,$195.56 ,$196.79 ,$193.43 ,GOOGL,3
01/28/2025,$195.30 ,24157930,$192.75 ,$195.48 ,$190.68 ,GOOGL,3
01/27/2025,$191.81 ,41728890,$192.41 ,$196.88 ,$190.73 ,GOOGL,3
01/24/2025,$200.21 ,23877520,$198.10 ,$200.90 ,$198.00 ,GOOGL,3
01/23/2025,$197.98 ,26951360,$198.14 ,$200.30 ,$195.20 ,GOOGL,3
01/22/2025,$198.37 ,26200620,$199.06 ,$200.48 ,$197.53 ,GOOGL,3
01/21/2025,$198.05 ,29971290,$199.07 ,$202.29 ,$197.87 ,GOOGL,3
01/17/2025,$196.00 ,27735090,$196.53 ,$197.23 ,$193.75 ,GOOGL,3
01/16/2025,$192.91 ,17815430,$194.14 ,$195.48 ,$192.81 ,GOOGL,3
01/15/2025,$195.55 ,21775970,$193.09 ,$196.36 ,$191.86 ,GOOGL,3
01/14/2025,$189.66 ,17174850,$191.24 ,$191.98 ,$188.31 ,GOOGL,3
01/13/2025,$191.01 ,21823700,$190.07 ,$191.18 ,$187.36 ,GOOGL,3
01-10-25,$192.04 ,26665210,$194.30 ,$196.52 ,$190.31 ,GOOGL,3
01-08-25,$193.95 ,24864770,$192.57 ,$196.29 ,$192.38 ,GOOGL,3
01-07-25,$195.49 ,26487240,$197.11 ,$201.00 ,$194.60 ,GOOGL,3
01-06-25,$196.87 ,29563640,$193.98 ,$198.22 ,$193.85 ,GOOGL,3
01-03-25,$191.79 ,18596160,$191.37 ,$193.21 ,$189.98 ,GOOGL,3
01-02-25,$189.43 ,20370830,$190.65 ,$192.00 ,$187.50 ,GOOGL,3
12/31/2024,$189.30 ,17466920,$191.08 ,$191.96 ,$188.51 ,GOOGL,3
12/30/2024,$191.24 ,14264660,$189.80 ,$192.55 ,$189.12 ,GOOGL,3
12/27/2024,$192.76 ,18891360,$194.95 ,$195.32 ,$190.65 ,GOOGL,3
12/26/2024,$195.60 ,12057210,$195.15 ,$196.75 ,$194.38 ,GOOGL,3
12/24/2024,$196.11 ,10403260,$194.84 ,$196.11 ,$193.78 ,GOOGL,3
12/23/2024,$194.63 ,25675010,$192.62 ,$195.10 ,$190.15 ,GOOGL,3
12/20/2024,$191.41 ,63462930,$185.78 ,$192.89 ,$185.22 ,GOOGL,3
12/19/2024,$188.51 ,32265240,$191.63 ,$193.03 ,$188.38 ,GOOGL,3
12/18/2024,$188.40 ,34166070,$195.22 ,$197.00 ,$187.74 ,GOOGL,3
12/17/2024,$195.42 ,43504030,$197.25 ,$201.42 ,$194.98 ,GOOGL,3
12/16/2024,$196.66 ,44934900,$192.87 ,$199.00 ,$192.62 ,GOOGL,3
12/13/2024,$189.82 ,25143500,$191.01 ,$192.73 ,$189.64 ,GOOGL,3
12-12-24,$191.96 ,34817490,$195.00 ,$195.18 ,$191.71 ,GOOGL,3
12-11-24,$195.40 ,67894070,$185.31 ,$195.61 ,$184.85 ,GOOGL,3
12-10-24,$185.17 ,54813020,$182.85 ,$186.36 ,$181.05 ,GOOGL,3
12-09-24,$175.37 ,25389630,$173.96 ,$176.26 ,$173.65 ,GOOGL,3
12-06-24,$174.71 ,21462390,$172.03 ,$175.08 ,$171.86 ,GOOGL,3
12-05-24,$172.64 ,21356240,$175.36 ,$176.06 ,$172.33 ,GOOGL,3
12-04-24,$174.37 ,31615140,$171.15 ,$174.91 ,$171.06 ,GOOGL,3
12-03-24,$171.34 ,22248710,$171.49 ,$172.68 ,$170.85 ,GOOGL,3
12-02-24,$171.49 ,23789080,$168.77 ,$172.08 ,$168.57 ,GOOGL,3
11/29/2024,$168.95 ,14257240,$168.50 ,$169.43 ,$167.16 ,GOOGL,3
11/27/2024,$169.23 ,19266510,$169.00 ,$169.48 ,$168.02 ,GOOGL,3
11/26/2024,$169.12 ,20486720,$167.63 ,$169.82 ,$167.58 ,GOOGL,3
11/25/2024,$167.65 ,33135260,$166.09 ,$168.63 ,$165.61 ,GOOGL,3
11/22/2024,$164.76 ,38604590,$165.85 ,$166.46 ,$163.90 ,GOOGL,3
11/21/2024,$167.63 ,59734380,$173.90 ,$174.13 ,$163.70 ,GOOGL,3
11/20/2024,$175.98 ,18997110,$177.34 ,$177.68 ,$173.78 ,GOOGL,3
11/19/2024,$178.12 ,23434930,$173.72 ,$178.87 ,$173.56 ,GOOGL,3
11/18/2024,$175.30 ,20206610,$173.42 ,$175.44 ,$172.90 ,GOOGL,3
11/15/2024,$172.49 ,32504650,$173.73 ,$174.14 ,$171.22 ,GOOGL,3
11/14/2024,$175.58 ,31007460,$178.28 ,$178.82 ,$174.32 ,GOOGL,3
11/13/2024,$178.88 ,23184000,$180.46 ,$180.96 ,$178.54 ,GOOGL,3
11-12-24,$181.62 ,25134910,$179.82 ,$182.49 ,$179.39 ,GOOGL,3
11-11-24,$180.35 ,17450350,$178.58 ,$180.55 ,$178.47 ,GOOGL,3
11-08-24,$178.35 ,22006180,$180.65 ,$180.90 ,$178.08 ,GOOGL,3
11-07-24,$180.75 ,25352940,$177.41 ,$181.08 ,$177.19 ,GOOGL,3
11-06-24,$176.51 ,33695540,$173.80 ,$176.94 ,$173.50 ,GOOGL,3
11-05-24,$169.74 ,18242050,$169.43 ,$170.53 ,$168.84 ,GOOGL,3
11-04-24,$169.24 ,21492740,$169.93 ,$170.73 ,$168.01 ,GOOGL,3
11-01-24,$171.29 ,31796480,$170.07 ,$172.32 ,$168.88 ,GOOGL,3
10/31/2024,$171.11 ,44768980,$173.13 ,$176.82 ,$171.00 ,GOOGL,3
10/30/2024,$174.46 ,68890790,$180.68 ,$182.02 ,$174.06 ,GOOGL,3
10/29/2024,$169.68 ,42169030,$167.73 ,$170.38 ,$167.09 ,GOOGL,3
10/28/2024,$166.72 ,32138640,$168.75 ,$168.75 ,$163.95 ,GOOGL,3
10/25/2024,$165.27 ,19828880,$163.67 ,$165.59 ,$163.42 ,GOOGL,3
10/24/2024,$162.72 ,22412530,$162.83 ,$163.33 ,$161.01 ,GOOGL,3
10/23/2024,$162.78 ,18280520,$164.76 ,$165.82 ,$161.93 ,GOOGL,3
10/22/2024,$165.14 ,16568120,$162.98 ,$165.77 ,$162.98 ,GOOGL,3
10/21/2024,$164.07 ,20946460,$162.95 ,$164.50 ,$162.62 ,GOOGL,3
10/18/2024,$163.42 ,19757660,$163.19 ,$164.71 ,$163.08 ,GOOGL,3
10/17/2024,$162.93 ,21453400,$165.73 ,$166.37 ,$162.76 ,GOOGL,3
10/16/2024,$165.16 ,16406030,$164.53 ,$165.80 ,$163.74 ,GOOGL,3
10/15/2024,$165.46 ,20247200,$165.79 ,$167.68 ,$164.63 ,GOOGL,3
10/14/2024,$164.96 ,19016140,$163.64 ,$166.23 ,$163.40 ,GOOGL,3
10-11-24,$163.24 ,15344250,$162.13 ,$163.90 ,$161.24 ,GOOGL,3
10-10-24,$162.08 ,14144070,$160.87 ,$163.07 ,$160.40 ,GOOGL,3
10-09-24,$161.86 ,31181770,$163.45 ,$164.84 ,$159.74 ,GOOGL,3
10-08-24,$164.38 ,23072730,$163.94 ,$164.73 ,$162.87 ,GOOGL,3
10-07-24,$162.98 ,22463140,$167.72 ,$168.48 ,$162.75 ,GOOGL,3
10-04-24,$167.06 ,19093720,$168.06 ,$168.23 ,$165.48 ,GOOGL,3
10-03-24,$165.86 ,15073100,$164.41 ,$166.64 ,$163.92 ,GOOGL,3
10-02-24,$165.86 ,17760180,$166.42 ,$167.52 ,$164.73 ,GOOGL,3
10-01-24,$166.99 ,28338120,$167.69 ,$169.16 ,$164.58 ,GOOGL,3
09/30/2024,$165.85 ,20481300,$163.32 ,$166.15 ,$163.26 ,GOOGL,3
09/27/2024,$163.95 ,21101310,$162.81 ,$165.70 ,$162.63 ,GOOGL,3
09/26/2024,$162.73 ,20319340,$163.64 ,$164.08 ,$162.28 ,GOOGL,3
09/25/2024,$161.49 ,18869200,$161.47 ,$162.81 ,$161.30 ,GOOGL,3
09/24/2024,$162.29 ,23332150,$163.03 ,$163.22 ,$160.69 ,GOOGL,3
09/23/2024,$161.85 ,24150850,$164.35 ,$165.49 ,$161.67 ,GOOGL,3
09/20/2024,$163.59 ,40896440,$163.50 ,$163.73 ,$162.06 ,GOOGL,3
09/19/2024,$162.14 ,26587730,$163.71 ,$163.79 ,$161.34 ,GOOGL,3
09/18/2024,$159.81 ,23677320,$159.86 ,$160.50 ,$158.60 ,GOOGL,3
09/17/2024,$159.32 ,20715610,$159.02 ,$160.55 ,$158.38 ,GOOGL,3
09/16/2024,$158.06 ,18379780,$157.31 ,$158.25 ,$156.60 ,GOOGL,3
09/13/2024,$157.46 ,29591150,$155.43 ,$158.38 ,$155.21 ,GOOGL,3
09-12-24,$154.69 ,29695050,$153.80 ,$154.82 ,$152.65 ,GOOGL,3
09-11-24,$151.16 ,29607690,$149.92 ,$151.50 ,$147.52 ,GOOGL,3
09-10-24,$148.66 ,31118770,$150.45 ,$151.27 ,$148.34 ,GOOGL,3
09-09-24,$148.71 ,39260450,$152.51 ,$153.40 ,$147.22 ,GOOGL,3
09-06-24,$150.92 ,37912130,$157.30 ,$157.83 ,$150.55 ,GOOGL,3
09-05-24,$157.24 ,18688750,$156.30 ,$159.45 ,$155.98 ,GOOGL,3
09-04-24,$156.45 ,19353760,$156.66 ,$159.00 ,$155.96 ,GOOGL,3
09-03-24,$157.36 ,38945300,$161.72 ,$161.85 ,$156.48 ,GOOGL,3
08/30/2024,$163.38 ,22123810,$162.62 ,$163.66 ,$161.69 ,GOOGL,3
08/29/2024,$161.78 ,19699770,$164.31 ,$165.97 ,$160.25 ,GOOGL,3
08/28/2024,$162.85 ,16407440,$165.04 ,$165.60 ,$161.53 ,GOOGL,3
08/27/2024,$164.68 ,11821940,$165.84 ,$166.44 ,$164.46 ,GOOGL,3
08/26/2024,$166.16 ,14190420,$166.38 ,$167.55 ,$164.46 ,GOOGL,3
08/23/2024,$165.62 ,13955740,$164.72 ,$166.18 ,$163.83 ,GOOGL,3
08/22/2024,$163.80 ,22493280,$167.26 ,$167.59 ,$163.31 ,GOOGL,3
08/21/2024,$165.85 ,22902000,$165.15 ,$166.85 ,$164.67 ,GOOGL,3
08/20/2024,$167.18 ,18341530,$166.90 ,$168.64 ,$166.82 ,GOOGL,3
08/19/2024,$166.67 ,22416190,$165.28 ,$166.69 ,$164.26 ,GOOGL,3
08/16/2024,$162.96 ,24208650,$161.47 ,$165.06 ,$161.13 ,GOOGL,3
08/15/2024,$161.30 ,31524250,$160.50 ,$161.64 ,$159.61 ,GOOGL,3
08/14/2024,$160.37 ,40591130,$162.40 ,$163.22 ,$157.71 ,GOOGL,3
08/13/2024,$164.16 ,18551690,$163.41 ,$164.73 ,$162.97 ,GOOGL,3
08-12-24,$162.29 ,15895290,$164.35 ,$164.90 ,$161.84 ,GOOGL,3
08-09-24,$163.67 ,28602290,$160.01 ,$163.79 ,$159.06 ,GOOGL,3
08-08-24,$162.03 ,25578840,$160.51 ,$163.69 ,$160.21 ,GOOGL,3
08-07-24,$158.94 ,25138570,$161.25 ,$162.98 ,$158.47 ,GOOGL,3
08-06-24,$158.29 ,49004560,$159.33 ,$160.57 ,$156.41 ,GOOGL,3
08-05-24,$159.25 ,53630670,$155.50 ,$164.43 ,$154.93 ,GOOGL,3
08-02-24,$166.66 ,29130100,$166.44 ,$168.51 ,$164.67 ,GOOGL,3
08-01-24,$170.76 ,24531390,$170.25 ,$174.05 ,$168.88 ,GOOGL,3
07/31/2024,$171.54 ,25729090,$173.24 ,$174.25 ,$170.01 ,GOOGL,3
07/30/2024,$170.29 ,18959690,$170.24 ,$171.23 ,$168.44 ,GOOGL,3
07/29/2024,$169.53 ,20293820,$168.83 ,$170.43 ,$167.99 ,GOOGL,3
07/26/2024,$167.00 ,41336890,$167.15 ,$168.09 ,$164.06 ,GOOGL,3
07/25/2024,$167.28 ,44851970,$172.52 ,$173.42 ,$167.19 ,GOOGL,3
07/24/2024,$172.63 ,49585200,$173.60 ,$176.19 ,$171.82 ,GOOGL,3
07/23/2024,$181.79 ,36352710,$182.05 ,$183.61 ,$181.54 ,GOOGL,3
07/22/2024,$181.67 ,24100350,$180.59 ,$182.70 ,$180.23 ,GOOGL,3
07/19/2024,$177.66 ,18881890,$178.88 ,$180.29 ,$177.13 ,GOOGL,3
07/18/2024,$177.69 ,25315730,$181.93 ,$182.50 ,$176.47 ,GOOGL,3
07/17/2024,$181.02 ,20734070,$182.97 ,$183.55 ,$179.90 ,GOOGL,3
07/16/2024,$183.92 ,18290720,$187.36 ,$188.68 ,$183.37 ,GOOGL,3
07/15/2024,$186.53 ,16474040,$184.92 ,$188.24 ,$184.92 ,GOOGL,3
07-12-24,$185.07 ,22898410,$185.08 ,$187.11 ,$184.49 ,GOOGL,3
07-11-24,$185.57 ,25625780,$189.85 ,$190.86 ,$185.08 ,GOOGL,3
07-10-24,$191.18 ,15952450,$189.15 ,$191.75 ,$189.03 ,GOOGL,3
07-09-24,$188.98 ,15141310,$190.31 ,$191.36 ,$188.72 ,GOOGL,3
07-08-24,$189.03 ,21035890,$189.90 ,$190.17 ,$187.78 ,GOOGL,3
07-05-24,$190.60 ,20967450,$185.86 ,$190.86 ,$185.80 ,GOOGL,3
07-03-24,$185.82 ,10242130,$184.85 ,$186.09 ,$184.00 ,GOOGL,3
07-02-24,$185.24 ,17372490,$182.05 ,$185.57 ,$181.56 ,GOOGL,3
07-01-24,$182.99 ,16006130,$183.03 ,$183.88 ,$181.30 ,GOOGL,3
06/28/2024,$182.15 ,29156640,$184.32 ,$185.13 ,$181.96 ,GOOGL,3
06/27/2024,$185.41 ,18848880,$184.18 ,$186.05 ,$184.02 ,GOOGL,3
06/26/2024,$183.88 ,19838970,$182.63 ,$184.51 ,$182.48 ,GOOGL,3
06/25/2024,$184.03 ,23235590,$179.62 ,$184.29 ,$179.42 ,GOOGL,3
06/24/2024,$179.22 ,18298010,$180.16 ,$180.89 ,$178.67 ,GOOGL,3
06/21/2024,$179.63 ,58582740,$177.00 ,$180.85 ,$176.61 ,GOOGL,3
06/20/2024,$176.30 ,20160090,$175.37 ,$177.29 ,$174.99 ,GOOGL,3
06/18/2024,$175.09 ,21869860,$177.14 ,$177.39 ,$174.10 ,GOOGL,3
06/17/2024,$177.24 ,19618500,$175.46 ,$178.36 ,$174.81 ,GOOGL,3
06/14/2024,$176.79 ,18063560,$174.22 ,$177.06 ,$174.15 ,GOOGL,3
06/13/2024,$175.16 ,20913300,$176.11 ,$176.74 ,$174.88 ,GOOGL,3
06-12-24,$177.79 ,27864740,$178.25 ,$180.41 ,$176.11 ,GOOGL,3
06-11-24,$176.62 ,21540580,$176.22 ,$176.84 ,$173.77 ,GOOGL,3
06-10-24,$175.01 ,23779220,$174.97 ,$177.06 ,$172.76 ,GOOGL,3
06-07-24,$174.46 ,19661400,$177.05 ,$177.87 ,$174.30 ,GOOGL,3
06-06-24,$176.73 ,23251010,$175.90 ,$177.15 ,$175.75 ,GOOGL,3
06-05-24,$175.41 ,22068520,$175.20 ,$176.65 ,$173.93 ,GOOGL,3
06-04-24,$173.79 ,26879600,$173.28 ,$173.85 ,$171.89 ,GOOGL,3
06-03-24,$173.17 ,27459120,$172.54 ,$174.53 ,$171.16 ,GOOGL,3
05/31/2024,$172.50 ,37638880,$171.86 ,$173.06 ,$169.44 ,GOOGL,3
05/30/2024,$172.11 ,22958680,$175.20 ,$175.22 ,$171.79 ,GOOGL,3
05/29/2024,$175.90 ,23388690,$175.43 ,$176.84 ,$174.72 ,GOOGL,3
05/28/2024,$176.40 ,20572160,$174.45 ,$177.27 ,$174.37 ,GOOGL,3
05/24/2024,$174.99 ,16579440,$174.98 ,$175.77 ,$173.65 ,GOOGL,3
05/23/2024,$173.55 ,21024940,$177.07 ,$178.25 ,$172.95 ,GOOGL,3
05/22/2024,$176.38 ,17880040,$176.64 ,$177.15 ,$175.21 ,GOOGL,3
05/21/2024,$177.85 ,16989370,$176.90 ,$178.15 ,$175.81 ,GOOGL,3
05/20/2024,$176.92 ,22554400,$176.19 ,$178.77 ,$176.08 ,GOOGL,3
05/17/2024,$176.06 ,24479260,$174.18 ,$176.27 ,$173.69 ,GOOGL,3
05/16/2024,$174.18 ,27867950,$173.29 ,$175.12 ,$172.69 ,GOOGL,3
05/15/2024,$172.51 ,26948370,$170.63 ,$172.65 ,$170.51 ,GOOGL,3
05/14/2024,$170.34 ,25127140,$169.77 ,$171.25 ,$168.80 ,GOOGL,3
05/13/2024,$169.14 ,31327600,$164.26 ,$169.28 ,$164.00 ,GOOGL,3
05-10-24,$168.65 ,29799930,$168.03 ,$169.85 ,$166.19 ,GOOGL,3
05-09-24,$169.96 ,15346700,$169.39 ,$170.69 ,$168.18 ,GOOGL,3
05-08-24,$169.38 ,19569150,$169.00 ,$170.15 ,$168.74 ,GOOGL,3
05-07-24,$171.25 ,28039700,$168.50 ,$171.76 ,$168.39 ,GOOGL,3
05-06-24,$168.10 ,21871280,$167.46 ,$168.14 ,$166.03 ,GOOGL,3
05-03-24,$167.24 ,34662430,$167.56 ,$167.96 ,$163.05 ,GOOGL,3
